,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,neighbourhood_group_Bronx,neighbourhood_group_Brooklyn,neighbourhood_group_Manhattan,neighbourhood_group_Queens,neighbourhood_group_Staten Island,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,coded_geo,price
357,1,0,0.0,1,269,0,1,0,0,0,0,1,0,141.07947981342477,150
358,3,9,1.79,4,126,0,1,0,0,0,0,1,0,92.75,65
359,1,3,0.46,2,0,0,1,0,0,0,0,1,0,141.07947981342477,50
360,4,3,0.16,1,0,0,1,0,0,0,0,1,0,110.0,65
361,3,66,1.62,1,286,0,0,1,0,0,1,0,0,128.25,300
362,28,18,0.36,1,265,0,1,0,0,0,1,0,0,166.0,149
363,3,26,0.58,1,6,0,0,1,0,0,1,0,0,155.0,179
364,45,1,0.05,1,0,0,0,1,0,0,0,1,0,287.3333333333333,80
365,1,22,1.12,2,23,0,0,1,0,0,1,0,0,141.07947981342477,160
366,2,12,3.03,327,302,0,0,1,0,0,1,0,0,84.5,252
367,7,10,1.29,1,0,0,0,1,0,0,0,1,0,107.75,99
368,4,1,1.0,5,332,0,0,0,1,0,0,0,1,250.0,35
369,2,72,3.12,1,290,0,1,0,0,0,1,0,0,104.72727272727273,180
370,1,9,0.16,1,0,0,1,0,0,0,1,0,0,149.30769230769232,130
371,29,0,0.0,327,338,0,0,1,0,0,1,0,0,140.125,215
372,29,0,0.0,327,365,0,0,1,0,0,1,0,0,141.07947981342477,260
373,2,7,4.57,1,257,0,0,1,0,0,1,0,0,91.55555555555556,245
374,1,44,0.74,2,279,0,1,0,0,0,1,0,0,89.5,160
375,4,59,1.24,1,157,0,1,0,0,0,1,0,0,66.75,145
376,2,0,0.0,1,0,0,0,1,0,0,1,0,0,99.0,92
377,2,5,0.48,1,0,0,0,1,0,0,1,0,0,54.6,189
378,1,1,0.75,1,0,0,0,1,0,0,0,1,0,144.0,93
379,2,5,0.11,1,0,0,0,1,0,0,0,1,0,85.0,72
380,2,8,0.94,1,0,0,0,1,0,0,1,0,0,249.14285714285714,300
381,2,54,1.99,1,64,0,0,0,1,0,1,0,0,84.38461538461539,75
382,3,15,4.5,2,23,0,0,0,1,0,1,0,0,146.33333333333334,95
383,2,122,2.24,1,109,0,0,1,0,0,1,0,0,306.5,399
384,28,1,0.09,1,0,0,0,1,0,0,0,1,0,176.0,125
385,2,234,3.74,1,264,0,0,0,0,1,0,1,0,141.07947981342477,95
386,2,9,3.42,4,43,0,1,0,0,0,0,1,0,105.71428571428571,65
387,2,1,0.1,1,83,0,1,0,0,0,0,1,0,239.0,150
388,30,0,0.0,2,56,0,0,1,0,0,1,0,0,141.07947981342477,165
389,2,30,7.14,1,73,0,1,0,0,0,1,0,0,141.07947981342477,175
390,2,81,4.31,1,27,0,0,0,1,0,1,0,0,91.33333333333333,120
391,30,7,0.38,25,313,0,0,1,0,0,1,0,0,140.125,300
392,3,50,0.85,1,365,0,0,1,0,0,0,1,0,134.54545454545453,150
393,3,0,0.0,1,0,0,1,0,0,0,1,0,0,214.76470588235293,90
394,2,20,1.17,1,0,0,1,0,0,0,1,0,0,217.63636363636363,100
395,1,177,3.78,1,268,0,0,1,0,0,1,0,0,288.5,850
396,1,39,2.37,2,153,0,0,1,0,0,0,1,0,139.5,55
397,1,73,3.16,4,51,1,0,0,0,0,0,1,0,48.75,40
398,5,6,0.13,1,0,0,0,0,1,0,1,0,0,169.80769230769232,115
399,3,137,4.07,1,154,0,0,1,0,0,1,0,0,100.0,140
400,4,2,0.2,1,1,0,0,1,0,0,1,0,0,138.5,425
401,4,1,1.0,1,108,0,0,1,0,0,1,0,0,141.07947981342477,200
402,30,0,0.0,232,362,0,0,1,0,0,1,0,0,257.8333333333333,325
403,3,2,0.98,1,14,0,0,1,0,0,1,0,0,135.0,215
404,3,14,2.96,1,251,0,0,0,1,0,1,0,0,152.9090909090909,90
405,2,0,0.0,11,206,0,0,1,0,0,1,0,0,141.07947981342477,276
406,29,0,0.0,327,246,0,0,1,0,0,1,0,0,127.15384615384616,130
407,30,2,0.03,52,365,0,0,1,0,0,1,0,0,214.4,150
408,8,41,0.89,4,53,0,1,0,0,0,0,0,1,195.5,29
409,3,38,1.4,1,31,0,0,1,0,0,1,0,0,103.75,215
410,7,4,0.92,1,95,0,1,0,0,0,0,1,0,126.2,55
411,5,10,1.55,1,199,0,0,1,0,0,1,0,0,116.45454545454545,206
412,3,3,0.24,1,0,0,1,0,0,0,1,0,0,166.8,209
413,2,14,1.03,2,0,0,1,0,0,0,1,0,0,180.0,65
414,2,0,0.0,2,66,0,0,0,1,0,0,1,0,96.66666666666667,60
415,7,50,0.66,1,188,0,0,1,0,0,1,0,0,64.6,125
416,7,77,2.92,3,74,0,1,0,0,0,1,0,0,95.0,80
417,3,20,2.87,1,79,0,0,1,0,0,1,0,0,61.2,180
418,1,19,2.0,3,45,0,0,0,1,0,0,1,0,130.33333333333334,56
419,1,0,0.0,3,363,0,1,0,0,0,0,0,1,105.44444444444444,20
420,2,0,0.0,11,213,0,0,1,0,0,0,1,0,149.7,233
421,3,0,0.0,1,0,0,0,1,0,0,1,0,0,169.14285714285714,275
422,9,3,0.04,2,76,0,0,1,0,0,1,0,0,95.6,205
423,2,2,0.06,1,0,0,1,0,0,0,1,0,0,211.42857142857142,150
424,1,5,2.63,8,352,0,1,0,0,0,0,1,0,137.25,65
425,30,1,0.07,7,364,0,0,1,0,0,1,0,0,205.0,275
426,2,110,2.81,3,271,0,1,0,0,0,1,0,0,169.8,99
427,4,0,0.0,1,0,0,0,1,0,0,1,0,0,198.25,172
428,29,31,1.19,2,147,0,1,0,0,0,1,0,0,141.07947981342477,180
429,2,0,0.0,1,174,0,1,0,0,0,1,0,0,141.07947981342477,75
430,2,26,3.94,3,266,0,1,0,0,0,1,0,0,218.2,250
431,1,0,0.0,1,0,0,1,0,0,0,0,1,0,74.5,75
432,1,11,1.49,17,85,0,1,0,0,0,0,0,1,141.07947981342477,24
433,2,10,0.46,1,0,0,0,0,1,0,0,1,0,213.0625,50
434,3,7,2.88,1,36,0,0,1,0,0,1,0,0,138.16666666666666,145
435,2,174,4.88,1,65,0,0,1,0,0,1,0,0,181.0,185
436,6,9,0.49,1,4,0,0,1,0,0,1,0,0,141.07947981342477,589
437,15,0,0.0,14,0,0,1,0,0,0,0,1,0,178.5,45
438,2,41,0.43,2,59,0,0,1,0,0,0,1,0,136.36363636363637,65
439,30,4,0.07,1,157,0,0,0,1,0,0,1,0,141.07947981342477,47
440,1,2,0.82,1,362,0,1,0,0,0,1,0,0,258.6666666666667,400
441,1,2,0.05,1,0,0,1,0,0,0,1,0,0,70.44444444444444,60
442,1,2,0.07,1,0,0,1,0,0,0,0,1,0,163.75,77
443,6,0,0.0,1,0,0,0,1,0,0,1,0,0,148.57142857142858,140
444,28,125,2.77,2,29,0,0,1,0,0,1,0,0,185.1,117
445,3,0,0.0,1,0,0,0,1,0,0,1,0,0,152.8,150
446,2,2,0.29,2,278,0,0,0,1,0,0,1,0,221.375,85
447,2,114,2.47,1,310,0,0,0,1,0,0,1,0,181.27272727272728,70
448,2,43,2.87,2,33,0,0,0,1,0,0,1,0,231.63636363636363,42
449,31,0,0.0,1,69,0,0,0,1,0,0,1,0,256.6363636363636,40
450,15,4,0.18,1,83,0,1,0,0,0,0,0,1,93.28571428571429,60
451,2,35,0.55,2,365,0,1,0,0,0,0,1,0,112.5,85
452,1,107,4.4,3,80,0,1,0,0,0,1,0,0,97.33333333333333,389
453,5,4,0.08,1,0,0,1,0,0,0,1,0,0,145.85714285714286,115
454,2,2,2.0,1,55,0,1,0,0,0,0,1,0,141.07947981342477,98
455,2,2,0.27,1,0,0,1,0,0,0,0,1,0,151.66666666666666,70
456,1,1,0.02,1,0,0,0,1,0,0,0,1,0,67.0,140
457,1,0,0.0,10,95,0,0,0,1,0,0,1,0,103.4,55
458,2,17,2.52,1,14,0,1,0,0,0,0,1,0,67.4,45
459,7,0,0.0,1,89,0,0,1,0,0,0,1,0,141.07947981342477,220
460,1,4,3.64,1,219,0,0,0,1,0,0,1,0,305.55555555555554,50
461,2,7,4.2,1,0,0,1,0,0,0,0,1,0,95.88888888888889,75
462,3,46,2.19,1,195,0,1,0,0,0,1,0,0,223.75,80
463,3,26,1.21,4,347,0,1,0,0,0,0,1,0,195.42857142857142,110
464,1,0,0.0,2,0,0,1,0,0,0,0,1,0,203.0,65
465,2,3,1.18,1,20,0,1,0,0,0,1,0,0,231.16666666666666,400
466,3,26,1.84,1,26,0,1,0,0,0,1,0,0,104.57142857142857,150
467,1,133,7.87,3,336,0,1,0,0,0,0,1,0,141.07947981342477,75
468,3,6,0.22,1,0,0,1,0,0,0,0,1,0,46.0,40
469,2,67,2.88,1,289,0,1,0,0,0,1,0,0,162.5,180
470,2,17,0.92,1,72,0,1,0,0,0,0,1,0,186.5,275
471,7,28,0.55,3,363,0,0,1,0,0,1,0,0,150.1,200
472,15,1,0.11,1,0,0,1,0,0,0,1,0,0,162.52941176470588,220
473,1,1,0.03,1,0,0,1,0,0,0,0,1,0,94.5,30
474,1,36,4.62,2,301,0,0,1,0,0,1,0,0,48.2,250
475,1,3,1.11,1,311,0,1,0,0,0,0,1,0,82.0,72
476,30,1,0.09,1,6,0,1,0,0,0,1,0,0,141.07947981342477,78
477,3,233,3.97,1,33,0,0,1,0,0,1,0,0,66.33333333333333,98
478,2,2,0.04,1,0,0,0,1,0,0,1,0,0,98.0,135
479,1,3,0.39,3,180,0,0,1,0,0,0,1,0,188.8235294117647,50
480,3,3,1.18,1,17,0,1,0,0,0,1,0,0,141.07947981342477,78
481,1,0,0.0,2,0,0,0,1,0,0,0,1,0,132.5,100
482,1,4,0.17,1,179,0,0,1,0,0,0,1,0,147.66666666666666,80
483,7,0,0.0,1,34,0,0,1,0,0,1,0,0,76.875,250
484,2,3,1.23,2,50,0,0,1,0,0,0,1,0,56.4,155
485,30,46,1.97,6,202,0,1,0,0,0,0,1,0,101.55555555555556,42
486,30,0,0.0,96,336,0,0,1,0,0,1,0,0,97.5,220
487,2,4,0.63,1,0,0,1,0,0,0,1,0,0,195.42857142857142,150
488,1,0,0.0,1,0,0,0,1,0,0,1,0,0,88.8,250
489,1,4,4.0,1,109,0,1,0,0,0,0,1,0,100.8,65
490,3,129,3.2,1,237,0,1,0,0,0,1,0,0,98.25,399
491,3,3,0.44,1,0,0,0,1,0,0,1,0,0,100.0,168
492,4,26,0.45,1,14,0,0,1,0,0,1,0,0,112.5,110
493,30,1,0.09,2,193,1,0,0,0,0,0,1,0,249.7,45
494,3,1,0.02,1,0,0,0,1,0,0,1,0,0,316.85714285714283,300
495,3,2,0.11,1,0,0,0,0,1,0,0,1,0,205.92857142857142,48
496,2,38,2.0,1,9,0,1,0,0,0,0,1,0,292.8888888888889,49
497,2,0,0.0,1,0,0,0,1,0,0,1,0,0,141.07947981342477,225
498,12,1,0.16,1,289,0,0,1,0,0,1,0,0,141.07947981342477,145
499,1,30,0.8,1,0,0,1,0,0,0,0,1,0,199.5,69
500,3,3,0.16,1,89,0,1,0,0,0,1,0,0,141.07947981342477,120
501,1,3,0.08,1,0,0,1,0,0,0,1,0,0,79.0909090909091,125
502,2,0,0.0,1,361,0,0,1,0,0,1,0,0,141.07947981342477,200
503,7,68,4.39,1,77,0,0,1,0,0,0,1,0,126.28571428571429,100
504,1,0,0.0,1,0,0,0,1,0,0,1,0,0,150.28571428571428,450
505,1,2,0.09,1,35,0,0,1,0,0,0,1,0,182.5,99
506,2,5,0.14,1,0,0,0,0,1,0,1,0,0,48.57142857142857,75
507,1,123,1.47,3,359,0,1,0,0,0,0,1,0,153.35714285714286,95
508,3,47,4.88,2,23,0,1,0,0,0,1,0,0,141.07947981342477,89
509,3,23,1.06,1,13,0,1,0,0,0,1,0,0,79.5,145
510,30,0,0.0,121,184,0,0,1,0,0,1,0,0,70.5,259
511,1,18,5.74,2,238,0,0,1,0,0,0,1,0,101.0,90
512,1,14,1.72,3,210,0,1,0,0,0,0,1,0,167.2,31
513,7,10,0.28,1,0,0,1,0,0,0,0,1,0,62.0,65
514,2,0,0.0,1,170,0,0,1,0,0,1,0,0,141.07947981342477,250
515,20,1,0.04,2,0,0,1,0,0,0,0,1,0,203.33333333333334,65
516,3,3,0.11,1,0,0,1,0,0,0,0,1,0,69.76470588235294,30
517,4,43,1.65,3,135,1,0,0,0,0,0,1,0,141.07947981342477,46
518,30,0,0.0,1,277,0,0,1,0,0,1,0,0,72.5,650
519,30,3,0.07,43,291,0,1,0,0,0,0,1,0,106.33333333333333,47
520,1,33,6.11,1,217,0,0,1,0,0,1,0,0,208.30769230769232,325
521,2,0,0.0,2,0,0,0,0,1,0,0,1,0,141.07947981342477,120
522,3,4,0.13,1,0,0,1,0,0,0,0,1,0,86.0,60
523,7,0,0.0,1,4,0,0,1,0,0,0,1,0,82.2,51
524,2,2,0.19,1,0,0,1,0,0,0,0,1,0,141.07947981342477,37
525,4,76,1.78,2,274,0,1,0,0,0,1,0,0,142.33333333333334,150
526,1,1,0.03,1,0,0,1,0,0,0,1,0,0,85.0,120
527,2,6,2.34,2,150,0,1,0,0,0,1,0,0,100.125,100
528,3,18,0.36,2,0,0,1,0,0,0,0,1,0,81.8,60
529,5,1,0.37,1,363,0,0,1,0,0,1,0,0,156.5,395
530,7,0,0.0,1,0,0,0,1,0,0,0,1,0,185.4090909090909,65
531,2,17,1.99,1,0,0,1,0,0,0,1,0,0,139.41176470588235,190
532,1,10,1.67,1,332,0,0,1,0,0,1,0,0,113.66666666666667,399
533,1,1,0.02,1,0,0,0,1,0,0,0,1,0,125.4,70
534,9,1,0.16,1,251,0,1,0,0,0,1,0,0,142.53846153846155,250
535,3,5,0.22,1,0,0,0,0,1,0,1,0,0,240.8,125
536,2,0,0.0,1,24,0,1,0,0,0,1,0,0,101.7,274
537,2,29,0.74,1,174,0,1,0,0,0,1,0,0,141.07947981342477,199
538,3,161,3.94,1,251,0,1,0,0,0,1,0,0,207.33333333333334,155
539,3,41,1.64,1,0,0,0,1,0,0,1,0,0,145.71428571428572,135
540,4,6,5.29,1,92,0,1,0,0,0,1,0,0,140.0,250
541,5,86,3.34,1,191,0,1,0,0,0,1,0,0,59.333333333333336,137
542,1,0,0.0,1,90,0,1,0,0,0,0,1,0,142.66666666666666,280
543,2,0,0.0,1,0,0,0,0,1,0,0,1,0,223.5,70
544,1,147,4.1,3,24,0,1,0,0,0,0,1,0,55.0,55
545,2,6,0.19,1,363,0,0,0,0,1,0,1,0,118.5,110
546,12,2,0.04,1,0,0,1,0,0,0,0,1,0,165.28571428571428,65
547,4,0,0.0,1,7,0,1,0,0,0,1,0,0,192.95652173913044,164
548,1,2,2.0,1,37,0,0,1,0,0,1,0,0,221.0,200
549,2,17,0.35,1,0,0,0,1,0,0,0,1,0,151.71428571428572,108
550,7,0,0.0,1,0,0,0,1,0,0,0,1,0,141.71428571428572,31
551,5,4,0.08,1,0,0,0,0,1,0,0,0,1,128.0,75
552,3,1,0.05,1,0,0,0,1,0,0,1,0,0,109.75,253
553,2,26,3.79,1,21,0,0,0,1,0,1,0,0,141.07947981342477,125
554,3,7,0.2,2,264,0,0,0,1,0,1,0,0,122.0,509
555,3,18,1.28,1,10,0,0,1,0,0,1,0,0,97.6,200
556,2,4,0.16,1,0,0,1,0,0,0,1,0,0,165.48,350
557,1,4,0.17,1,0,0,1,0,0,0,0,1,0,133.08333333333334,57
558,2,151,3.46,1,0,0,0,1,0,0,0,1,0,84.33333333333333,100
559,3,0,0.0,1,0,0,0,1,0,0,1,0,0,141.07947981342477,180
560,3,23,0.57,1,317,0,1,0,0,0,0,1,0,141.07947981342477,69
561,4,47,1.28,2,249,0,1,0,0,0,0,1,0,89.5,65
562,2,7,0.36,1,0,0,0,1,0,0,0,1,0,95.66666666666667,155
563,3,38,3.37,2,5,0,0,1,0,0,1,0,0,165.48,120
564,7,0,0.0,1,0,0,1,0,0,0,1,0,0,169.8181818181818,75
565,1,0,0.0,1,0,0,0,1,0,0,1,0,0,79.0,180
566,3,11,0.24,1,345,0,0,1,0,0,0,1,0,218.05714285714285,250
567,5,8,0.77,2,179,1,0,0,0,0,0,1,0,149.63636363636363,35
568,1,9,1.79,2,116,0,0,0,1,0,1,0,0,156.66666666666666,80
569,30,1,0.02,1,283,0,1,0,0,0,1,0,0,35.0,200
570,1,4,0.12,1,342,0,1,0,0,0,0,1,0,111.25,99
571,3,3,0.07,1,0,0,1,0,0,0,1,0,0,92.375,145
572,2,1,0.02,1,0,0,1,0,0,0,1,0,0,85.0,200
573,2,5,0.1,1,0,0,0,1,0,0,0,1,0,240.66666666666666,80
574,1,2,0.07,1,0,0,1,0,0,0,1,0,0,37.0,76
575,1,11,0.96,1,30,0,0,1,0,0,1,0,0,94.42857142857143,128
576,3,6,0.17,2,43,0,1,0,0,0,1,0,0,81.0,120
577,1,1,0.03,1,0,0,0,0,1,0,1,0,0,96.4,120
578,3,1,0.02,1,340,0,0,1,0,0,1,0,0,219.28571428571428,395
579,2,4,4.0,1,359,0,1,0,0,0,1,0,0,140.07142857142858,140
580,3,0,0.0,1,0,0,0,1,0,0,1,0,0,92.5,300
581,2,58,2.53,3,311,0,1,0,0,0,0,1,0,255.77777777777777,49
582,2,16,3.75,3,92,0,1,0,0,0,1,0,0,189.92857142857142,300
583,1,0,0.0,1,0,0,0,1,0,0,1,0,0,152.0,250
584,2,0,0.0,1,0,0,1,0,0,0,0,1,0,141.07947981342477,60
585,1,15,0.18,1,0,0,0,1,0,0,1,0,0,44.0,160
586,28,22,0.38,2,207,0,1,0,0,0,1,0,0,423.7142857142857,150
587,1,6,1.29,2,22,0,1,0,0,0,0,1,0,190.0,55
588,1,32,0.96,1,0,0,1,0,0,0,1,0,0,223.75,144
589,1,7,0.76,1,85,0,0,0,1,0,0,1,0,170.28571428571428,80
590,2,10,2.13,1,152,0,0,1,0,0,0,1,0,177.5,70
591,30,108,3.12,2,206,0,1,0,0,0,1,0,0,66.66666666666667,135
592,3,10,0.57,1,0,0,0,1,0,0,0,1,0,108.0,46
593,3,107,1.7,4,255,0,1,0,0,0,0,1,0,78.6,75
594,4,8,0.24,1,0,0,1,0,0,0,1,0,0,102.5,130
595,2,2,0.1,1,0,0,0,1,0,0,0,1,0,120.0,79
596,3,7,0.4,5,285,0,1,0,0,0,0,1,0,95.22222222222223,46
597,3,2,0.25,1,0,0,0,1,0,0,0,1,0,141.07947981342477,115
598,1,1,0.16,1,357,0,0,0,1,0,0,1,0,141.07947981342477,110
599,1,0,0.0,1,0,0,0,1,0,0,0,1,0,104.6,99
600,2,6,0.25,1,0,0,0,1,0,0,0,1,0,125.88888888888889,100
601,30,3,0.17,10,364,0,1,0,0,0,0,1,0,141.07947981342477,50
602,30,4,0.07,9,311,0,0,1,0,0,1,0,0,127.125,250
603,30,0,0.0,1,365,0,1,0,0,0,0,1,0,92.75,100
604,2,3,0.11,1,0,0,1,0,0,0,0,1,0,98.0,65
605,7,9,0.16,1,268,0,0,0,1,0,1,0,0,254.75,100
606,2,6,0.13,2,272,0,1,0,0,0,1,0,0,71.63636363636364,230
607,4,56,1.13,5,141,0,1,0,0,0,1,0,0,173.72727272727272,320
608,3,9,0.23,1,365,0,0,1,0,0,0,1,0,105.8,120
609,1,1,1.0,7,198,0,0,1,0,0,0,1,0,187.0,120
610,12,10,0.2,1,64,0,0,1,0,0,1,0,0,59.2,195
611,1,2,0.07,3,188,0,0,0,1,0,0,1,0,111.125,70
612,3,61,3.17,1,150,0,0,1,0,0,1,0,0,205.04,345
613,30,8,0.2,52,311,0,0,1,0,0,1,0,0,122.28571428571429,87
614,3,14,1.81,1,51,0,0,0,0,1,1,0,0,103.66666666666667,70
615,2,1,1.0,1,94,0,0,1,0,0,1,0,0,117.61111111111111,145
616,1,0,0.0,1,0,0,0,1,0,0,0,1,0,224.1818181818182,105
617,1,0,0.0,1,0,0,0,1,0,0,1,0,0,183.30769230769232,200
618,2,12,0.65,1,0,0,0,1,0,0,1,0,0,175.875,185
619,2,26,0.58,1,42,0,0,1,0,0,1,0,0,28.5,190
620,3,22,0.9,1,0,0,1,0,0,0,1,0,0,127.3,200
621,5,4,0.19,1,0,0,0,1,0,0,1,0,0,332.3333333333333,110
622,3,2,0.53,1,5,0,1,0,0,0,1,0,0,191.33333333333334,175
623,30,1,0.02,1,188,0,0,1,0,0,1,0,0,155.9,110
624,1,201,4.45,4,5,0,1,0,0,0,0,1,0,192.33333333333334,72
625,60,6,0.15,1,0,0,0,1,0,0,0,1,0,77.2,59
626,6,42,2.13,2,221,0,0,1,0,0,1,0,0,148.77777777777777,145
627,1,3,0.07,3,65,0,0,0,1,0,0,1,0,141.07947981342477,50
628,2,9,1.48,2,0,0,1,0,0,0,0,1,0,141.07947981342477,80
629,4,1,0.02,4,335,0,0,0,0,1,1,0,0,169.14285714285714,625
630,1,153,4.72,2,0,0,1,0,0,0,0,1,0,106.5,49
631,1,219,5.95,3,280,0,0,1,0,0,0,1,0,50.0,60
632,3,9,0.75,1,0,0,1,0,0,0,1,0,0,100.0,120
633,1,14,1.92,1,5,0,0,1,0,0,1,0,0,75.71428571428571,300
634,3,4,0.15,1,0,0,1,0,0,0,1,0,0,50.0,80
635,4,6,1.05,1,0,0,0,1,0,0,0,1,0,98.46666666666667,28
636,1,0,0.0,8,0,0,0,1,0,0,0,1,0,103.28571428571429,250
637,5,16,0.53,1,0,0,1,0,0,0,0,1,0,129.0,49
638,5,4,0.06,1,0,0,0,1,0,0,1,0,0,202.96,199
639,1,31,1.67,1,13,0,1,0,0,0,0,1,0,79.92307692307692,80
640,2,0,0.0,1,0,0,0,0,1,0,1,0,0,127.14285714285714,74
641,2,4,0.92,1,0,0,0,1,0,0,1,0,0,69.5,118
642,7,5,0.11,1,0,0,1,0,0,0,0,1,0,133.71428571428572,40
643,1,7,0.55,1,66,0,0,1,0,0,0,0,1,87.42857142857143,70
644,2,76,1.68,1,12,0,0,1,0,0,1,0,0,337.6,190
645,2,220,2.17,2,8,0,1,0,0,0,0,1,0,187.0,69
646,3,0,0.0,1,0,0,1,0,0,0,1,0,0,141.07947981342477,150
647,4,153,2.03,1,205,0,0,1,0,0,1,0,0,216.10526315789474,225
648,2,14,0.79,3,0,0,0,1,0,0,1,0,0,141.07947981342477,150
649,1,0,0.0,13,364,0,0,1,0,0,0,1,0,69.5,100
650,1,2,0.06,1,0,0,1,0,0,0,0,1,0,76.5,40
651,2,0,0.0,3,291,0,1,0,0,0,0,1,0,171.88888888888889,70
652,1,0,0.0,8,311,0,0,1,0,0,0,1,0,130.0,100
653,7,1,0.38,2,77,0,1,0,0,0,1,0,0,108.375,350
654,1,4,0.12,1,0,0,0,1,0,0,1,0,0,87.0,200
655,3,3,0.2,1,78,0,0,1,0,0,1,0,0,137.16666666666666,95
656,7,26,1.7,2,26,0,0,1,0,0,0,1,0,132.125,74
657,2,5,3.13,1,101,0,0,1,0,0,1,0,0,188.42857142857142,310
658,2,7,0.31,1,0,0,0,1,0,0,1,0,0,120.16666666666667,230
659,1,0,0.0,3,304,0,1,0,0,0,0,1,0,142.15384615384616,109
660,4,55,1.29,1,261,0,0,1,0,0,1,0,0,77.75,245
661,4,0,0.0,1,22,0,0,1,0,0,0,1,0,92.5,99
662,3,36,1.01,1,53,0,1,0,0,0,1,0,0,117.52941176470588,225
663,3,0,0.0,1,0,0,1,0,0,0,0,1,0,86.0,60
664,1,1,0.03,1,0,0,0,1,0,0,0,1,0,141.07947981342477,79
665,30,0,0.0,232,188,0,0,1,0,0,1,0,0,95.0,242
666,1,0,0.0,2,0,0,0,1,0,0,0,1,0,92.5,51
667,2,23,2.95,3,293,0,1,0,0,0,0,1,0,42.5,70
668,20,17,0.65,1,59,0,1,0,0,0,1,0,0,80.0,120
669,1,33,0.56,1,0,0,0,1,0,0,0,0,1,196.75,85
670,1,4,1.69,9,317,0,0,1,0,0,0,1,0,147.5,100
671,1,221,4.59,1,187,0,0,1,0,0,0,1,0,256.6363636363636,140
672,1,0,0.0,1,310,0,0,1,0,0,0,1,0,178.26666666666668,185
673,5,37,1.48,1,263,0,1,0,0,0,1,0,0,141.07947981342477,70
674,2,20,1.4,3,177,0,1,0,0,0,0,1,0,135.0,55
675,2,6,0.37,2,0,0,0,1,0,0,0,1,0,307.4,70
676,2,26,0.68,2,241,0,1,0,0,0,0,1,0,42.0,45
677,5,1,0.07,1,0,0,1,0,0,0,0,1,0,141.07947981342477,42
678,2,6,4.29,1,1,0,0,1,0,0,1,0,0,135.0,175
679,2,9,2.48,327,284,0,0,1,0,0,1,0,0,72.5,248
680,30,0,0.0,232,311,0,0,1,0,0,1,0,0,98.6,316
681,2,11,0.16,2,157,0,1,0,0,0,0,1,0,157.5,50
682,1,2,0.05,1,0,0,0,1,0,0,0,1,0,130.72727272727272,60
683,7,35,1.29,1,18,0,0,0,1,0,0,1,0,127.33333333333333,45
684,4,68,3.65,2,102,0,0,1,0,0,0,1,0,141.07947981342477,80
685,3,4,0.37,1,0,0,0,1,0,0,1,0,0,125.0,150
686,30,2,0.86,23,225,0,0,0,1,0,0,1,0,99.375,42
687,1,23,0.96,1,54,1,0,0,0,0,0,1,0,141.07947981342477,45
688,3,22,1.54,7,96,0,1,0,0,0,0,1,0,183.33333333333334,80
689,7,14,0.51,1,0,0,0,1,0,0,0,1,0,151.71428571428572,85
690,30,1,0.02,1,0,0,0,1,0,0,0,0,1,141.07947981342477,800
691,7,4,0.09,1,0,0,1,0,0,0,0,1,0,156.21428571428572,50
692,2,52,1.93,1,78,0,0,0,1,0,0,1,0,132.5,65
693,1,7,0.16,1,0,0,1,0,0,0,1,0,0,169.88235294117646,100
694,1,6,0.57,2,90,0,0,1,0,0,0,1,0,222.33333333333334,43
695,30,1,1.0,7,94,0,1,0,0,0,0,1,0,149.63636363636363,64
696,30,1,1.0,27,339,0,1,0,0,0,0,1,0,141.07947981342477,42
697,2,1,1.0,1,32,1,0,0,0,0,1,0,0,43.5,200
698,3,0,0.0,1,180,0,0,1,0,0,1,0,0,100.625,300
699,28,0,0.0,49,251,0,0,1,0,0,1,0,0,103.33333333333333,675
700,13,22,0.75,3,267,0,1,0,0,0,0,1,0,73.0,42
701,7,9,0.16,1,291,0,0,1,0,0,1,0,0,159.16666666666666,200
702,4,4,2.26,1,65,0,0,1,0,0,1,0,0,85.0,389
703,2,25,1.09,1,0,0,0,1,0,0,0,1,0,141.07947981342477,100
704,1,0,0.0,1,188,0,0,1,0,0,1,0,0,147.6,180
705,2,4,2.31,1,274,0,0,1,0,0,1,0,0,69.5,341
706,1,0,0.0,1,359,0,0,0,1,0,0,0,1,116.4,12
707,3,41,0.59,2,22,0,1,0,0,0,1,0,0,85.0,350
708,7,0,0.0,1,0,0,0,1,0,0,1,0,0,61.5,220
709,3,33,0.86,1,189,0,1,0,0,0,0,1,0,103.66666666666667,65
710,7,6,0.2,1,62,0,1,0,0,0,0,1,0,175.33333333333334,60
711,2,4,1.04,327,279,0,0,1,0,0,1,0,0,177.22222222222223,218
712,2,14,1.85,4,365,0,1,0,0,0,0,1,0,122.57142857142857,65
713,3,34,0.54,5,308,0,1,0,0,0,1,0,0,223.75,151
714,2,13,0.87,1,0,0,0,1,0,0,1,0,0,141.07947981342477,200
715,2,2,1.67,1,32,0,0,1,0,0,1,0,0,61.4,100
716,1,3,0.08,2,0,0,1,0,0,0,0,1,0,96.5,100
717,4,14,0.28,1,0,0,0,1,0,0,1,0,0,147.8,149
718,1,1,0.01,1,0,0,0,1,0,0,0,1,0,125.71428571428571,179
719,1,0,0.0,1,0,0,0,1,0,0,0,1,0,173.625,190
720,3,5,0.24,1,0,0,0,1,0,0,0,1,0,85.0,100
